species,species_id_method,strain,isotype,previous_names,release,source_lab,latitude,longitude,landscape,locality_description,substrate,substrate_comments,substrate_temp,ambient_temp,ambient_humidity,associated_organism,sampled_by,isolated_by,sampling_date,notes,strain_set,issues,issue_notes,isotype_ref_strain,sequenced
Caenorhabditis tropicalis,,JU1831,JU1850,D25.2,20210901,JU,4.085333,-52.6751,Forest,"Grand Plateau in Nouragues Forest, French guiana",Rotting_nut/pod/seed/fruit,"Cecropia, Isolated from rotten Cecropia fruits sampled on Grand Plateau in Nouragues Forest, French guiana, on 21 Nov 2009. Sample plated on the 21 Nov and parent worm isolated at adult stage on 22 Nov (+15 hrs).",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-21,,,False,,False,True
Caenorhabditis tropicalis,,JU1835,JU1835,D30.1,20210901,JU,4.085783,-52.6791,Forest,"Grand Plateau in Nouragues Forest, French guiana",Rotting_flower,"Isolated from rotten flowers of Lecythidaceae, (Eschweilera sp. ?) sampled on Grand Plateau in Nouragues Forest, French guiana, on 21 Nov 2009. Sample plated on the 21 Nov and parent worm isolated at adult stage on 22 Nov (+15 hrs).",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-21,,,False,,True,True
Caenorhabditis tropicalis,,JU1836,JU1836,D32.1,20210901,JU,4.087883,-52.680033,Forest,"Grand Plateau in Nouragues Forest, French guiana",Rotting_stem,"Philodendron, Isolated from rotten Philodendron stem sampled at the CNRS Biological Station in Nouragues Forest, French guiana, on 21 Nov 2009. Sample plated on the 21 Nov and parent worm isolated at adult stage on 23 Nov.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-21,,,False,,True,True
Caenorhabditis tropicalis,,JU1838,JU1838,D36.1,20210901,JU,4.085517,-52.681917,Forest,"Petit Plateau in Nouragues Forest, French guiana",Rotting_stem,"Isolated from rotten stem (Philodendron?) sampled on the Petit Plateau in Nouragues Forest, French guiana, on 21 Nov 2009. Sample plated on the 21 Nov and parent worm isolated at young adult stage on 22 Nov (+24 hrs). Same sample as JU1839.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-21,,,False,,True,True
Caenorhabditis tropicalis,,JU1839,JU1838,D36.2,20210901,JU,4.085517,-52.681917,Forest,"Petit Plateau in Nouragues Forest, French guiana",Rotting_stem,"Isolated from rotten stem (Philodendron?) sampled on the Petit Plateau in Nouragues Forest, French guiana, on 21 Nov 2009. Sample plated on the 21 Nov and parent worm isolated at adult stage on 23 Nov. Same sample as JU1838.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-21,,,False,,False,True
Caenorhabditis tropicalis,,JU1845,JU1845,E2.3,20210901,JU,4.089583,-52.67705,Forest,"Nouragues Forest (RD path), French guiana",Rotting_flower,"Eperua falcata, Isolated from rotten Eperua falcata flowers sampled in Nouragues Forest (RD path), French guiana, on 22 Nov 2009. Sample plated on the 22 Nov and parent worm isolated at adult stage on 24 Nov. Same sample as JU1843-4.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-22,,,False,,True,True
Caenorhabditis tropicalis,,JU1846,JU1846,E12.1,20210901,JU,4.0911,-52.674633,Forest,"Nouragues Forest (next to small river), French guiana",Rotting_nut/pod/seed/fruit,"Puruma, Isolated from rotten Puruma fruit sampled in Nouragues Forest (next to small river), French guiana, on 22 Nov 2009. Sample plated on the 23 Nov and parent worm isolated at adult stage on 25 Nov.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-22,,,False,,True,True
Caenorhabditis tropicalis,,JU1847,JU1847,E15.1,20210901,JU,4.090833,-52.67465,Forest,"Nouragues Forest (next to small river), French guiana",Rotting_nut/pod/seed/fruit,"Apeiba echinata, Isolated from rotten Apeiba echinata fruits (monkey combs) sampled in Nouragues Forest (next to small river), French guiana, on 22 Nov 2009. Sample plated on the 23 Nov and parent worm isolated at L4 stage on 25 Nov.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-22,,,False,,True,True
Caenorhabditis tropicalis,,JU1848,JU1848,E18.1,20210901,JU,4.090933,-52.674933,Forest,"Nouragues Forest (next to small river), French guiana",Rotting_nut/pod/seed/fruit,"palm, Isolated from rotten palm tree fruits sampled in Nouragues Forest (next to small river), French guiana, on 22 Nov 2009. Dauer. Sample plated on the 23 Nov and parent worm isolated at post dauer stage on 25 Nov.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-22,,,False,,True,True
Caenorhabditis tropicalis,,JU1849,JU1849,F6.1,20210901,JU,4.086683,-52.68165,Forest,"Nouragues Forest, French guiana",Rotting_flower,"Bignonaceae, Isolated from rotten Bignonaceae flowers sampled in Nouragues Forest, French guiana, on 23 Nov 2009. Sample plated on the 24 Nov and parent worm isolated at L4 stage on the same day (+ 11 hrs). Same sample as JU1850.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-23,,,False,,True,True
Caenorhabditis tropicalis,,JU1850,JU1850,F6.2,20210901,JU,4.086683,-52.68165,Forest,"Nouragues Forest, French guiana",Rotting_flower,"Bignonaceae, Isolated from rotten Bignonaceae flowers sampled in Nouragues Forest, French guiana, on 23 Nov 2009. Non-dauer. Sample plated on the 24 Nov and parent worm isolated at L2d stage on the same day (+ 11 hrs). Same sample as JU1849.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-23,,,False,,True,True
Caenorhabditis tropicalis,,JU1851,JU1851,F9.1,20210901,JU,4.087367,-52.682217,Forest,"Nouragues Forest, French guiana",Rotting_nut/pod/seed/fruit,"Inga, Isolated from rotten Inga sp. fruits (beans)sampled in Nouragues Forest, French guiana, on 23 Nov 2009. Sample plated on the 24 Nov and parent worm isolated at adult stage on the same day (+ 7 hrs). Same sample as JU1852.",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-23,,,False,,True,True
Caenorhabditis tropicalis,,JU1870,JU1870,G5.1,20210901,JU,4.082883,-52.679783,Forest,"Nouragues Forest, French guiana",Rotting_nut/pod/seed/fruit,"Isolated from rotten fig-like fruits (Moraceae, Brosimum?) sampled on the Petit Plateau in Nouragues Forest, French guiana, on 24 Nov 2009. Sample plated on the 24 Nov and parent worm isolated at adult stage on 25 Nov (+ 25 hrs).",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-24,,,False,,True,True
Caenorhabditis tropicalis,,JU1871,JU1871,G6.2,20210901,JU,4.082883,-52.679783,Forest,"Nouragues Forest, French guiana",Rotting_flower,"Isolated from rotten flower-fruits sampled on the Petit Plateau in Nouragues Forest, French guiana, on 24 Nov 2009. Sample plated on the 24 Nov and parent worm isolated at adult stage on 25 Nov (+ 25 hrs).",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-24,,,False,,True,True
Caenorhabditis tropicalis,,JU1872,JU1871,G8.1,20210901,JU,4.085717,-52.679517,Forest,"Nouragues Forest, French guiana",Rotting_flower,"Isolated from rotten flower-fruits sampled on the Petit Plateau in Nouragues Forest, French guiana, on 24 Nov 2009. Sample plated on the 24 Nov and parent worm isolated at adult stage on 25 Nov (+ 25 hrs).",,,,,"C. Braendle, M.-A. Felix","C. Braendle, M.-A. Felix",2009-11-24,,,False,,False,True
Caenorhabditis tropicalis,,JU1975,JU1975,Br2.1,20210901,JU,-2.96,-59.84,Forest,"Nouragues Forest, French guiana",Rotting_nut/pod/seed/fruit,"Isolated from rotten flower-fruits sampled on the Petit Plateau in Nouragues Forest, French guiana, on 24 Nov 2009. Sample plated on the 24 Nov and parent worm isolated at adult stage on 25 Nov (+ 25 hrs).",,,,,,M.-A. Felix,2010-06-22,,,False,,True,True
Caenorhabditis tropicalis,,JU1976,JU1976,Br3.1,20210901,JU,-2.96,-59.84,Forest,"Amazon village (near Manaus), Brazil",Rotting_nut/pod/seed/fruit,"Isolated from a rotting fruit (picture, different from JU1975) sampled on 22 Jun 2010 at Amazon village (near Manaus), Brazil. About 4 m from JU1975.",,,,,,M.-A. Felix,2010-06-22,,,False,,True,True
Caenorhabditis tropicalis,,JU2505,JU2505,Flower2,20210901,JU,10.4708,-84.6452,Forest,Costa Rica,Rotting_flower,Isolated from a rotting flower sampled on the plant above the ground by Alexander Peluffo in Costa Rica in Apr 2013. Plugged female isolated by Lise Frezal on the 25 Apr 2013. Male-female species.,,,,,A. Peluffo Sr.,L. Frezal,2013-03-31,,,False,,True,True
Caenorhabditis tropicalis,,JU2750,JU2750,6,20210901,JU,16.1761,-61.6951,Forest,"Guadeloupe (Basse Terre, 16.1761, -61.6951)",Rotting_nut/pod/seed/fruit,"Isolated from a rotting fruit sampled on 09 June 2014 by Fabrice Besnard in Guadeloupe (Basse Terre, 16.1761, -61.6951). Started with a plugged female.",,,,,F. Besnard,L. Frezal,2014-06-09,,,False,,True,True
Caenorhabditis tropicalis,,JU2751,JU2750,10,20210901,JU,16.1761,-61.6951,Forest,"Guadeloupe (Basse Terre, 16.1761, -61.6951)",Rotting_nut/pod/seed/fruit,"Isolated from a rotting fruit sampled on 09 June 2014 by Fabrice Besnard in Guadeloupe (Basse Terre, 16.1761, -61.6951). Started with a plugged female.",,,,,F. Besnard,L. Frezal,2014-06-09,,,False,,False,True
Caenorhabditis tropicalis,,JU2752,JU2752,2,20210901,JU,16.1761,-61.6951,Forest,"Guadeloupe (Basse Terre, 16.1761, -61.6951)",Rotting_nut/pod/seed/fruit,"Isolated from a rotting fruit sampled on 09 June 2014 by Fabrice Besnard in Guadeloupe (Basse Terre, 16.1761, -61.6951). Started with a plugged female.",,,,,F. Besnard,L. Frezal,2014-06-09,,,False,,True,True
Caenorhabditis tropicalis,,JU3170,JU3170,,20210901,JU,0.289,6.612,Botanical_garden_or_zoo,"Botanical Garden of Bom Successo, Sao Tome, GPS 0.289, 6.612",Vegetal_litter/mix,"rotting Taro leaves, Botanical Garden of Bom Successo, Sao Tome, 22-23 Sep 2016. GPS 0.289, 6.612",,,,,J. David,M.-A. Felix,2016-09-22,,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1000,NIC1000,30-O1-1,20210901,NIC,4.0391,-52.6675,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1001,NIC1000,30-O1-2,20210901,NIC,4.0391,-52.6675,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1004,NIC1004,31-O2-1,20210901,NIC,4.03896,-52.66843,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1005,NIC1005,31-O2-2,20210901,NIC,4.03896,-52.66843,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1012,NIC1012,33-F4-1,20210901,NIC,4.03793,-52.67185,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Rotting_flower,"Clusia, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1015,NIC1016,33-O2-2,20210901,NIC,4.03793,-52.67185,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1016,NIC1016,33-O3-1,20210901,NIC,4.03793,-52.67185,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1028,NIC1028,31-O1,20210901,NIC,4.03896,-52.66843,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1029,NIC1038,31-O5,20210901,NIC,4.03896,-52.66843,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1033,NIC1033,38-A7,20210901,NIC,4.03724,-52.67196,Forest,"Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 0, Parare",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Above ground: orange bait stuck at 1m height on tree,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1038,NIC1038,31-O4,20210901,NIC,4.03896,-52.66843,Forest,"Parare, Nouragues Natural Reserve, French Guiana",Bait,"Orange, Bait sampling, Layon 2",,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,Fruit spot sampling experiment,,False,,True,True
Caenorhabditis tropicalis,"mating, ITS2",NIC105,NIC105,H6F6.5,20210901,NIC,4.08747,-52.67394,Forest,Grand Plateau,Rotting_nut/pod/seed/fruit,"Cecropia fruits, Cecropia sp., Grand Plateau, Subsampling H6",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Subsampling Cecropia fruits, 25/11/2009. Samples H6, Grand Plateau, Nouragues Forest Station , French Guiana.4.08747, -52.67394, NEEDS TO BE RESEQUENCED FROM NEW NIC STOCK",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1112,NIC1112,S1.1,20210901,NIC,-12.829016,-71.377696,Rural_garden,Salvacion,Rotting_nut/pod/seed/fruit,"Orange, Cocha Machu Huasi, Salvacion",,,,,C. Braendle,C. Braendle,2015-03-27,egl?; bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1114,NIC1116,R1.1,20210901,NIC,-12.838824,-71.365178,Forest,Salvacion,Rotting_flower,"White flower, Rio Salvacion, Salvacion",,,,,C. Braendle,C. Braendle,2015-02-04,bleached,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1115,NIC1116,R1.2,20210901,NIC,-12.838824,-71.365178,Forest,Salvacion,Rotting_flower,"White flower, Rio Salvacion, Salvacion",,,,,C. Braendle,C. Braendle,2015-02-04,bleached,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1116,NIC1116,R2.1,20210901,NIC,-12.838824,-71.365178,Forest,Salvacion,Vegetal_litter/mix,"Plant leaves, Rio Salvacion, Salvacion",,,,,C. Braendle,C. Braendle,2015-02-04,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1121,NIC1121,26,20210901,NIC,-12.87416004,-69.49736402,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Small black fruits, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1122,NIC1121,27.1,20210901,NIC,-12.87435802,-69.49724601,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Orange fruit, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,from same sample as NIC1123; bleached,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1126,NIC1126,32,20210901,NIC,-12.874715,-69.49602501,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Wild papaya, Caricaceae, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1129,NIC1126,36,20210901,NIC,-12.87515396,-69.49554498,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Genipa americana?, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,bleached,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1130,NIC1160,37a,20210901,NIC,-12.87531297,-69.49663002,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Yellow, plum-like, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,bleached,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1132,NIC1161,38b,20210901,NIC,-12.87564397,-69.49700503,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Porcupine fruit, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,bleached,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1133,NIC1160,38c,20210901,NIC,-12.87564397,-69.49700503,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Leonia glycycarpa (?) fruits, fresh, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,bleached,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1136,NIC1136,45.1,20210901,NIC,-12.872141,-69.49788203,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Palm fruit, Astrocaryum sp., Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,from same sample as NIC1137; bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1137,NIC1137,45.2,20210901,NIC,-12.872141,-69.49788203,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Palm fruit, Astrocaryum sp., Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-10,from same sample as NIC1136; bleached,,False,,True,True
Caenorhabditis tropicalis,"mating, ITS2",NIC114,NIC114,C2,20210901,NIC,16.0435,-61.643,Forest,"Capesterre Belle-Eau, Guadeloupe",Rotting_nut/pod/seed/fruit,"Cecropia fruits, Cecropia sp., Trail, Chutes du Carbet II, Capesterre Belle-Eau, Guadeloupe",,,,,C. Braendle,C. Braendle,2010-03-01,"Cecropia fruits, trail, Chutes du Carbet II, Capesterre Belle-Eau. Guadeloupe, March 2010. CB. 16.0435, -61.6430, day not known",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1140,NIC1140,48b1,20210901,NIC,-12.87255297,-69.49927501,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Palm fruit, Astrocaryum sp., Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1142,NIC1142,54,20210901,NIC,-12.87388603,-69.49565898,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Leonia glycycarpa (?) fruits, fresh, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1144,NIC1144,57a,20210901,NIC,-12.87499001,-69.49504701,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Cecropia sp., Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,"Weevils present, bleached",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1145,NIC1145,57d,20210901,NIC,-12.87499001,-69.49504701,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Cecropia sp., Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,"Weevils present, bleached",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1146,NIC1146,60,20210901,NIC,-12.875765,-69.49353903,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,"small beetle, bleached",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1147,NIC1147,61,20210901,NIC,-12.87586299,-69.49340601,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Fruit pod, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1148,NIC1149,62.1,20210901,NIC,-12.87644897,-69.49256002,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Leonia glycycarpa (?) fruits, fresh, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,from same sample as NIC1149; bleached,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC1149,NIC1149,62.2,20210901,NIC,-12.87644897,-69.49256002,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Leonia glycycarpa (?) fruits, fresh, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,from same sample as NIC1148; bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1150,NIC1150,66,20210901,NIC,-12.87688499,-69.49274903,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Woody fruit, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1151,NIC1151,69,20210901,NIC,-12.87644704,-69.49407396,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Porcupine fruit, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1152,NIC1152,71.1,20210901,NIC,-12.87629499,-69.49540299,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Leonia glycycarpa (?) fruits, fresh, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,from same sample as NIC1153; bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1153,NIC1153,71.2,20210901,NIC,-12.87629499,-69.49540299,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Leonia glycycarpa (?) fruits, fresh, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,from same sample as NIC1152; bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1155,NIC1155,73,20210901,NIC,-12.87564204,-69.49654997,Forest,"Forest trail, Tambopata",Rotting_nut/pod/seed/fruit,"Leonia glycycarpa (?) fruits, fresh, Forest, Trail, Chuncho lodge, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1156,NIC1156,Clay1,20210901,NIC,-12.990649,-69.507455,Forest,"Macaw Clay Lick, Tambopata",Rotting_nut/pod/seed/fruit,"Fruit on ground, Macaw Clay Lick, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,bleached,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC1157,NIC1157,Clay2,20210901,NIC,-12.990649,-69.507455,Forest,"Macaw Clay Lick, Tambopata",Rotting_nut/pod/seed/fruit,"Fruit on bush, Macaw Clay Lick, Tambopata",,,,,C. Braendle,C. Braendle,2015-04-11,bleached,,False,,True,True
