species,species_id_method,strain,isotype,previous_names,release,source_lab,latitude,longitude,landscape,locality_description,substrate,substrate_comments,substrate_temp,ambient_temp,ambient_humidity,associated_organism,sampled_by,isolated_by,sampling_date,notes,strain_set,issues,issue_notes,isotype_ref_strain,sequenced
Caenorhabditis briggsae,ITS2,ECA2668,ECA2636,20210803,20210803,ECA,-26.3674836,152.5852451,Forest,,Rotting_nut/pod/seed/fruit,,26.9,,,,E. Andersen,L. Stinson,2020-02-26,Fulcrum collection 2020FebruaryAustralia,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2669,ECA2670,20210803,20210803,ECA,-26.3588565,152.6355008,Forest,,Rotting_nut/pod/seed/fruit,,24.8,,,,E. Andersen,C. Buchanan,2020-02-26,Fulcrum collection 2020FebruaryAustralia,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2670,ECA2670,20210803,20210803,ECA,-26.3588565,152.6355008,Forest,,Rotting_nut/pod/seed/fruit,,24.8,,,,E. Andersen,C. Buchanan,2020-02-26,Fulcrum collection 2020FebruaryAustralia,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA2671,ECA2621,20210803,20210803,ECA,-26.62972778,152.84135,Forest,,Rotting_nut/pod/seed/fruit,,24.5,,,,M. Rockman,R. Tanny,2020-02-26,Fulcrum collection 2020FebruaryAustralia,,False,,False,True
Caenorhabditis briggsae,,ECA276,ECA276,20210803,20210803,ECA,42.496411,-88.240099,Agricultural_land,"Wilmot, USA",Rotting_nut/pod/seed/fruit,,,,,,E. Andersen,R. Tanny,2015-09-23,Rotting apple,,False,,True,True
Caenorhabditis briggsae,,ECA277,ECA278,20210803,20210803,ECA,42.496411,-88.240099,Agricultural_land,"Wilmot, USA",Rotting_nut/pod/seed/fruit,,,,,,E. Andersen,R. Tanny,2015-09-23,Rotting apple,,False,,False,True
Caenorhabditis briggsae,,ECA278,ECA278,20210803,20210803,ECA,42.496411,-88.240099,Agricultural_land,"Wilmot, USA",Rotting_nut/pod/seed/fruit,,,,,,E. Andersen,R. Tanny,2015-09-23,Rotting apple,,False,,True,True
Caenorhabditis briggsae,,ECA280,ECA276,20210803,20210803,ECA,42.496411,-88.240099,Agricultural_land,"Wilmot, USA",Rotting_nut/pod/seed/fruit,,,,,,E. Andersen,R. Tanny,2015-09-23,Rotting apple,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2807,ECA2808,20210803,20210803,CFB,29.63841735,-82.36117781,Rural_garden,University of Florida campus,Vegetal_litter/mix,rotting leaves at the base of a saw-toothed succulent monocot,,,,,C. Baer,E. Andersen,2021-02-23,"sunny, rained the preceding day",,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2808,ECA2808,20210803,20210803,CFB,29.642849,-82.34452,Forest,University of Florida campus,Vegetal_litter/mix,damp rotting wood/hummus,,,,,C. Baer,E. Andersen,2021-02-24,"sunny, rained the preceding day",,False,,True,True
Caenorhabditis briggsae,ITS2,ECA2867,ECA2385,S-14243,20240129,ECA,20.039939,-155.441237799998,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,20.1,22.1,84.3,,E. Andersen,E. Koury,2021-06-30,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2869,ECA2385,S-14246,20240129,ECA,20.0399351000019,-155.441194,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.8,22.4,83.3,,E. Andersen,E. Koury,2021-06-30,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,,ECA287,ECA287,20210803,20210803,ECA,9.926663289,-84.04235373,Urban_garden,"San Jose, Costa Rica",Rotting_nut/pod/seed/fruit,Collected by Joshua Roberts,,,,,E. Andersen,R. Tanny,2015-12-01,Rotting coconut,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA2875,ECA1559,S-14439,20240129,ECA,21.4012162,-157.896222900233,Forest,"Oahu, Aiea Loop Trail",Vegetal_litter/mix,"Guava Grove, dried guava",21.3,22.4,82.2,,E. Andersen,R. Tanny,2021-06-26,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2876,ECA1559,S-14440,20240129,ECA,21.4012162,-157.896222900233,Forest,"Oahu, Aiea Loop Trail",Vegetal_litter/mix,"Guava Grove, dried guava",21.3,22.4,82.2,,E. Andersen,R. Tanny,2021-06-26,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2877,ECA1559,S-14486,20240129,ECA,21.4012162,-157.896222900233,Forest,"Oahu, Aiea Loop Trail",Vegetal_litter/mix,"Guava Grove, dried guava",21.3,22.4,82.2,,E. Andersen,R. Tanny,2021-06-26,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2878,ECA1559,S-14517,20240129,ECA,21.4012162,-157.896222900233,Forest,"Oahu, Aiea Loop Trail",Vegetal_litter/mix,"Guava Grove, dried guava",21.3,22.4,82.2,,E. Andersen,R. Tanny,2021-06-26,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2879,ECA1559,S-14532,20240129,ECA,21.4012162,-157.896222900233,Forest,"Oahu, Aiea Loop Trail",Vegetal_litter/mix,"Guava Grove, dried guava",21.3,22.4,82.2,,E. Andersen,R. Tanny,2021-06-26,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,,ECA288,ECA288,20210803,20210803,ECA,9.926663289,-84.04235373,Urban_garden,"San Jose, Costa Rica",Rotting_nut/pod/seed/fruit,Collected by Joshua Roberts,,,,,E. Andersen,R. Tanny,2015-12-01,Rotting coconut,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA2883,ECA2883,S-14561,20240129,ECA,21.3570225,-157.764294100002,Forest,Oahu,Rotting_flower,,23.6,27.2,75.5,,E. Andersen,E. Koury,2021-06-27,Fulcrum collection 2021JuneHawaii,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA2890,ECA2890,S-14613,20240129,ECA,21.355772099999,-157.765345699999,Forest,Oahu,Rotting_nut/pod/seed/fruit,Isopods under and inside,24.1,27.9,74.6,,E. Andersen,E. Koury,2021-06-27,Fulcrum collection 2021JuneHawaii,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA2892,EG6268,S-14618,20240129,ECA,21.3570225,-157.764294100002,Forest,Oahu,Rotting_flower,,23.6,27.2,75.5,,E. Andersen,E. Koury,2021-06-27,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2893,EG6268,S-14620,20240129,ECA,21.3570225,-157.764294100002,Forest,Oahu,Rotting_flower,,23.6,27.2,75.5,,E. Andersen,E. Koury,2021-06-27,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2894,ECA2894,S-14629,20240129,ECA,21.3570225,-157.764294100002,Forest,Oahu,Rotting_flower,,23.6,27.2,75.5,,E. Andersen,E. Koury,2021-06-27,Fulcrum collection 2021JuneHawaii,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA2907,ECA1701,S-14747,20240129,ECA,19.1105863825225,-155.826383699997,Forest,"Big Island, Manuka Nature Trail",Rotting_flower,,20.0,22.4,82.8,,E. Andersen,R. Tanny,2021-06-29,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2912,ECA2385,S-14199,20240129,ECA,20.0399351000019,-155.441194,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.8,22.4,83.3,,E. Andersen,E. Koury,2021-06-30,Fulcrum collection 2021JuneHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2936,EG6268,S-14054,20240129,ECA,22.0644490999379,-159.348913899999,Forest,Kauai,Rotting_nut/pod/seed/fruit,,23.3,21.6,91.2,,E. Andersen,R. Tanny,2021-10-18,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2937,EG6268,S-14055,20240129,ECA,22.0644490999379,-159.348913899999,Forest,Kauai,Rotting_nut/pod/seed/fruit,,23.3,21.6,91.2,,E. Andersen,R. Tanny,2021-10-18,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA2975,ECA2975,S-14190,20240129,ECA,22.0638967,-159.3522759,Forest,Kauai,Rotting_nut/pod/seed/fruit,,21.6,22.3,80.5,,E. Andersen,R. Tanny,2021-10-18,Fulcrum collection 2021OctoberHawaii,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA3010,ECA1701,S-14801,20250626,ECA,19.1106132,-155.826413398693,Forest,"Big Island, Manuka Nature Trail",Rotting_flower,,20.6,21.6,81.0,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3014,ECA2385,S-14815,20250626,ECA,19.1203476999988,-155.820450699999,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.0,23.7,74.7,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3015,ECA1701,S-14818,20250626,ECA,19.1106132,-155.826413398693,Forest,"Big Island, Manuka Nature Trail",Rotting_flower,,20.6,21.6,81.0,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3017,ECA1701,S-14820,20250626,ECA,19.1106132,-155.826413398693,Forest,"Big Island, Manuka Nature Trail",Rotting_flower,,20.6,21.6,81.0,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3018,ECA2385,S-14862,20250626,ECA,19.1143089000027,-155.820849699999,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.6,21.6,84.4,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3019,ECA2385,S-14863,20250626,ECA,19.1143089000027,-155.820849699999,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.6,21.6,84.4,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3020,ECA2385,S-14868,20240129,ECA,19.1203476999988,-155.820450699999,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.0,23.7,74.7,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3022,ECA2385,S-14871,20250626,ECA,19.1203476999988,-155.820450699999,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.0,23.7,74.7,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3023,ECA2385,S-14872,20250626,ECA,19.1203476999988,-155.820450699999,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.0,23.7,74.7,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3026,ECA2385,S-14885,20250626,ECA,19.1206710999976,-155.81993,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,19.8,23.7,72.3,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3028,ECA2385,S-14888,20250626,ECA,19.1206710999976,-155.81993,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,19.8,23.7,72.3,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3029,ECA1174,S-14902,20240129,ECA,20.040273,-155.442159299999,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,18.1,18.9,83.9,,E. Andersen,R. Tanny,2021-10-20,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3031,ECA1174,S-14904,20240129,ECA,20.040273,-155.442159299999,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,18.1,18.9,83.9,,E. Andersen,R. Tanny,2021-10-20,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3056,ECA1174,S-14965,20250626,ECA,20.040273,-155.442159299999,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,18.1,18.9,83.9,,E. Andersen,R. Tanny,2021-10-20,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3059,ECA1174,S-14970,20250626,ECA,20.0403662000025,-155.442065099999,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,17.9,18.9,86.2,,E. Andersen,R. Tanny,2021-10-20,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3061,ECA1174,S-14972,20250626,ECA,20.0403662000025,-155.442065099999,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,17.9,18.9,86.2,,E. Andersen,R. Tanny,2021-10-20,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3064,ECA2385,S-14977,20250626,ECA,19.1201404,-155.8210936,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.3,23.1,78.0,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3065,ECA2385,S-14978,20240129,ECA,19.1201404,-155.8210936,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.3,23.1,78.0,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3066,ECA2385,S-14979,20240129,ECA,19.1201404,-155.8210936,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.3,23.1,78.0,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3071,ECA2385,S-14992,20250626,ECA,19.1201404,-155.8210936,Forest,"Big Island, Manuka Nature Trail",Rotting_nut/pod/seed/fruit,,20.3,23.1,78.0,,E. Andersen,R. Tanny,2021-10-19,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3083,ECA1559,S-14778,20250626,ECA,21.4039148999974,-157.8861868,Forest,"Oahu, Aiea Loop Trail",Rotting_nut/pod/seed/fruit,,24.2,24.4,81.0,,E. Andersen,R. Tanny,2021-10-21,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3084,ECA1559,S-14782,20250626,ECA,21.4039148999974,-157.8861868,Forest,"Oahu, Aiea Loop Trail",Rotting_nut/pod/seed/fruit,,24.2,24.4,81.0,,E. Andersen,R. Tanny,2021-10-21,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3085,ECA1559,S-14783,20240129,ECA,21.3939005,-157.900136599998,Forest,"Oahu, Aiea Loop Trail",Rotting_nut/pod/seed/fruit,,24.8,24.4,83.9,,E. Andersen,R. Tanny,2021-10-22,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3086,ECA1559,S-14784,20250626,ECA,21.3939005,-157.900136599998,Forest,"Oahu, Aiea Loop Trail",Rotting_nut/pod/seed/fruit,,24.8,24.4,83.9,,E. Andersen,R. Tanny,2021-10-22,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3090,ECA1559,S-14794,20250626,ECA,21.3939005,-157.900136599998,Forest,"Oahu, Aiea Loop Trail",Rotting_nut/pod/seed/fruit,,24.8,24.4,83.9,,E. Andersen,R. Tanny,2021-10-22,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3091,ECA3091,S-14811,20240129,ECA,21.3291450999972,-157.821195300002,Forest,Oahu,Rotting_nut/pod/seed/fruit,,21.6,23.7,82.9,,E. Andersen,R. Tanny,2021-10-21,Fulcrum collection 2021OctoberHawaii,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA3093,ECA1559,S-14825,20250626,ECA,21.4039148999974,-157.8861868,Forest,"Oahu, Aiea Loop Trail",Rotting_nut/pod/seed/fruit,,24.2,24.4,81.0,,E. Andersen,R. Tanny,2021-10-21,Fulcrum collection 2021OctoberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3109,ECA1174,S-14762,20250626,ECA,20.0404308,-155.442092605887,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,16.8,17.5,89.3,,E. Andersen,R. Tanny,2021-12-24,Fulcrum collection 2021DecemberHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3111,ECA1559,s-14770,20240129,ECA,20.0404308,-155.442092605887,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,16.8,17.5,89.3,,E. Andersen,R. Tanny,2021-12-24,Fulcrum collection 2021DecemberHawaii,,False,,False,True
Caenorhabditis briggsae,,ECA343,ECA343,20210803,20210803,ECA,21.3166667,-157.8202778,Forest,"Oahu, Hawaii",Rotting_nut/pod/seed/fruit,,,,,,"C. Andersen, M. Andersen",R. Tanny,2016-02-01,"4:26 PM, 1040 ft elevation,seeds, debris",,False,,True,True
Caenorhabditis briggsae,,ECA344,ECA343,20210803,20210803,ECA,21.3166667,-157.8202778,Forest,"Oahu, Hawaii",Rotting_nut/pod/seed/fruit,,,,,,"C. Andersen, M. Andersen",R. Tanny,2016-02-01,"4:26 PM, 1040 ft elevation,seeds, debris",,False,,False,True
Caenorhabditis briggsae,,ECA346,ECA346,20210803,20210803,ECA,26.461525,-82.0554972,Urban_garden,"Sanibel, USA",Rotting_flower,rotting flower (on ground),,,,,S. Brady,R. Tanny,2015-12-26,"3:29pm, 2.24 m above sea level,Ixia flower",,False,,True,True
Caenorhabditis briggsae,ITS2,ECA3498,ECA1383,S-15237,20250626,ECA,22.075576,-159.414085972222,Forest,Kauai,Rotting_nut/pod/seed/fruit,,20.5,19.6,93.7,,E. Andersen,R. Tanny,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3499,ECA1383,S-15238,20250626,ECA,22.0756,-159.414057,Forest,Kauai,Rotting_nut/pod/seed/fruit,,20.5,19.4,93.1,,E. Andersen,R. Tanny,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3500,ECA3502,S-15239,20250626,ECA,22.0756,-159.414057,Forest,Kauai,Rotting_nut/pod/seed/fruit,,20.5,19.4,93.1,,E. Andersen,R. Tanny,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3501,ECA3502,S-15241,20250626,ECA,22.0756,-159.414057,Forest,Kauai,Rotting_nut/pod/seed/fruit,,20.5,19.4,93.1,,E. Andersen,R. Tanny,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3502,ECA3502,S-15242,20250626,ECA,22.0756,-159.414057,Forest,Kauai,Rotting_nut/pod/seed/fruit,,20.5,19.4,93.1,,E. Andersen,R. Tanny,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA3503,ECA3503,S-15244,20250626,ECA,22.075157,-159.41413,Forest,Kauai,Rotting_nut/pod/seed/fruit,,20.1,18.9,99.6,,E. Andersen,R. Tanny,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA3504,ECA3503,S-15245,20250626,ECA,22.075157,-159.41413,Forest,Kauai,Rotting_nut/pod/seed/fruit,,20.1,18.9,99.6,,E. Andersen,R. Tanny,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3505,ECA3509,S-15293,20250626,ECA,22.081717,-159.412804972222,Forest,Kauai,Vegetal_litter/mix,,20.6,19.2,94.6,,E. Andersen,E. Koury,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3506,ECA3509,S-15294,20250626,ECA,22.081717,-159.412804972222,Forest,Kauai,Vegetal_litter/mix,,20.6,19.2,94.6,,E. Andersen,E. Koury,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3507,ECA3509,S-15295,20250626,ECA,22.081717,-159.412804972222,Forest,Kauai,Vegetal_litter/mix,,20.6,19.2,94.6,,E. Andersen,E. Koury,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3508,ECA3509,S-15296,20250626,ECA,22.081717,-159.412804972222,Forest,Kauai,Vegetal_litter/mix,,20.6,19.2,94.6,,E. Andersen,E. Koury,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3509,ECA3509,S-15298,20250626,ECA,22.081717,-159.412804972222,Forest,Kauai,Vegetal_litter/mix,,20.6,19.2,94.6,,E. Andersen,E. Koury,2022-03-28,Fulcrum collection 2022MarchHawaii,,False,,True,True
Caenorhabditis briggsae,ITS2,ECA3515,ECA1174,S-15037,20250626,ECA,20.0402929722222,-155.442011,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.3,19.3,90.6,,E. Andersen,E. Koury,2022-03-30,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3520,ECA1160,S-15092,20250626,ECA,21.328903,-157.821238972222,Forest,Oahu,Rotting_flower,,20.2,21.6,81.1,,E. Andersen,R. Tanny,2022-04-01,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3521,ECA1174,S-15111,20250626,ECA,20.0402929722222,-155.442011,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.3,19.3,90.6,,E. Andersen,E. Koury,2022-03-30,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3522,ECA1174,S-15115,20250626,ECA,20.0402929722222,-155.442011,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.3,19.3,90.6,,E. Andersen,E. Koury,2022-03-30,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3539,ECA1609,S-15422,20250626,ECA,21.328903,-157.821238972222,Forest,Oahu,Rotting_flower,,20.2,21.6,81.1,,E. Andersen,R. Tanny,2022-04-01,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3540,ECA1160,S-15423,20250626,ECA,21.328903,-157.821238972222,Forest,Oahu,Rotting_flower,,20.2,21.6,81.1,,E. Andersen,R. Tanny,2022-04-01,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3541,ECA1609,S-15424,20250626,ECA,21.328903,-157.821238972222,Forest,Oahu,Rotting_flower,,20.2,21.6,81.1,,E. Andersen,R. Tanny,2022-04-01,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3544,ECA1174,S-15458,20250626,ECA,20.0403239722222,-155.442186972222,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.6,19.2,90.7,,E. Andersen,S. Gibson,2022-03-29,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3545,ECA1174,S-15459,20250626,ECA,20.0403239722222,-155.442186972222,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.6,19.2,90.7,,E. Andersen,S. Gibson,2022-03-29,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3552,ECA1174,S-15509,20250626,ECA,20.04034,-155.442081,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.0,19.3,89.7,,E. Andersen,S. Gibson,2022-03-30,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3553,ECA1174,S-15511,20250626,ECA,20.04034,-155.442081,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.0,19.3,89.7,,E. Andersen,S. Gibson,2022-03-30,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3554,ECA1383,S-15512,20250626,ECA,20.04034,-155.442081,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.0,19.3,89.7,,E. Andersen,S. Gibson,2022-03-30,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3555,ECA1174,S-15513,20250626,ECA,20.04034,-155.442081,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.0,19.3,89.7,,E. Andersen,S. Gibson,2022-03-30,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3557,ECA1174,S-15523,20250626,ECA,20.04034,-155.442081,Forest,"Big Island, Kalopa State Recreation Area",Rotting_nut/pod/seed/fruit,,19.0,19.3,89.7,,E. Andersen,S. Gibson,2022-03-30,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3563,ECA1609,S-15543,20250626,ECA,21.328945,-157.822804972222,Forest,Oahu,Rotting_nut/pod/seed/fruit,,21.2,21.3,77.9,,E. Andersen,R. Tanny,2022-04-01,Fulcrum collection 2022MarchHawaii,,False,,False,True
Caenorhabditis briggsae,ITS2,ECA3564,ECA1609,S-15544,20250626,ECA,21.328945,-157.822804972222,Forest,Oahu,Rotting_nut/pod/seed/fruit,,21.2,21.3,77.9,,E. Andersen,R. Tanny,2022-04-01,Fulcrum collection 2022MarchHawaii,,False,,False,True
